"asset","offset_seconds","depth","threshold_bps","catalog_equivalent_rows","entries","settled_trades","wins","losses","ties","win_rate_pct","roi_pct_at_0_55","pnl_units_at_0_55","break_even_entry_price","wilson_lower_win_rate_pct","z_score","avg_abs_deviation_bps","avg_signed_deviation_bps","trades_per_day","max_drawdown_units","longest_loss_streak","active_months","profitable_active_months","worst_month_roi_pct_at_0_55","best_month_roi_pct_at_0_55","suitability_at_0_55"
"BTC","25","10","20","2","3837","3836","2090","1746","1","54.4838","-0.9382","-19.8","0.5448","52.9042","5.5542","32.3829","-0.9443","21.0824","27","10","7","4","-10.8734","8.2076","reject"
"BTC","25","10","25","2","2357","2357","1304","1053","0","55.3246","0.5901","7.65","0.5532","53.3104","5.17","38.744","-0.743","12.9505","18","10","7","4","-6.0606","5.424","watch_only"
"BTC","25","10","30","2","1513","1513","823","690","0","54.3952","-1.0996","-9.15","0.544","51.8776","3.4193","45.1461","-0.1161","8.3132","17","8","7","1","-3.1737","1.6555","reject"
"BTC","25","10","35","2","1026","1026","558","468","0","54.386","-1.1164","-6.3","0.5439","51.3275","2.8098","51.2749","0.482","5.6374","14","7","6","2","-5.3549","4.1181","reject"
"BTC","25","10","40","2","726","726","397","329","0","54.6832","-0.576","-2.3","0.5468","51.0469","2.5237","57.0046","0.0627","3.989","9","8","6","2","-3.3579","5.4545","reject"
"BTC","25","10","45","2","526","526","292","234","0","55.5133","0.9333","2.7","0.5551","51.2416","2.5289","62.591","3.1513","2.8901","9","6","5","4","-1.9139","6.3465","watch_only"
"BTC","25","10","50","2","378","378","214","164","0","56.6138","2.9341","6.1","0.5661","51.5757","2.5717","68.5662","4.4857","2.0769","10","9","5","4","-2.8926","11.1111","insufficient_sample"
"BTC","25","10","55","2","277","277","157","120","0","56.6787","3.0522","4.65","0.5668","50.7912","2.2231","74.4318","4.8215","1.522","9","8","4","2","-1.6835","19.4805","insufficient_sample"
"BTC","25","10","60","2","211","211","125","86","0","59.2417","7.7122","8.95","0.5924","52.5036","2.6849","79.7912","8.5209","1.1593","7","7","4","4","2.1645","29.8701","insufficient_sample"
"BTC","25","10","65","2","160","160","98","62","0","61.25","11.3636","10","0.6125","53.5217","2.846","85.3395","13.2693","0.8791","6","6","3","3","0.2331","40.4959","insufficient_sample"
"BTC","25","10","70","2","122","122","72","50","0","59.0164","7.3025","4.9","0.5902","50.1439","1.9918","91.0553","16.2268","0.6703","7","5","2","1","-3.0303","18.8811","insufficient_sample"
"BTC","25","10","75","2","90","90","50","40","0","55.5556","1.0101","0.5","0.5556","45.2717","1.0541","97.6007","18.6483","0.4945","7","4","1","0","-7.2356","-7.2356","insufficient_sample"
"BTC","25","10","80","2","66","66","36","30","0","54.5455","-0.8264","-0.3","0.5455","42.6148","0.7385","104.7772","25.4643","0.3626","8","4","1","0","-6.4935","-6.4935","insufficient_sample"
"BTC","25","10","85","2","50","50","28","22","0","56","1.8182","0.5","0.56","42.3058","0.8485","111.6813","30.3578","0.2747","3","3","1","0","-2.5974","-2.5974","insufficient_sample"
"BTC","25","10","90","2","41","41","21","20","0","51.2195","-6.8736","-1.55","0.5122","36.4843","0.1562","117.0837","30.7381","0.2253","4","3","1","0","-16.6667","-16.6667","insufficient_sample"
"BTC","25","10","95","2","30","30","17","13","0","56.6667","3.0303","0.5","0.5667","39.197","0.7303","126.3586","45.3833","0.1648","3","3","0","0","0","0","insufficient_sample"
"BTC","25","10","100","2","24","24","13","11","0","54.1667","-1.5152","-0.2","0.5417","35.0746","0.4082","133.3995","48.5663","0.1319","4","3","0","0","0","0","insufficient_sample"
"BTC","30","100","0","1","52416","52276","26792","25484","140","51.2511","-6.7981","-1959.8","0.5125","50.8225","5.7208","23.551","-0.5904","288","82","15","7","0","-8.4138","-5.4872","reject"
"BTC","30","100","5","2","42190","42124","21748","20376","66","51.6285","-6.1204","-1420.2","0.5163","51.1512","6.6848","28.6525","-0.7397","231.8132","102","15","7","0","-8.1785","-4.2432","reject"
"BTC","30","100","10","2","33163","33135","17285","15850","28","52.1654","-5.1495","-939.25","0.5217","51.6273","7.8833","34.4271","-0.9829","182.2143","62","13","7","0","-6.8679","-3.3442","reject"
"BTC","30","100","15","2","26039","26024","13669","12355","15","52.5246","-4.4981","-644.2","0.5252","51.9175","8.1453","40.4534","-1.4235","143.0714","55","13","7","0","-6.4068","-1.6379","reject"
"BTC","30","100","20","2","20497","20487","10845","9642","10","52.936","-3.7509","-422.85","0.5294","52.252","8.4048","46.6754","-1.888","112.6209","44","12","7","1","-5.7197","0.321","reject"
"BTC","30","100","25","2","16284","16279","8686","7593","5","53.3571","-2.9862","-267.45","0.5336","52.59","8.5666","52.9711","-2.2084","89.4725","36","12","7","1","-5.8788","3.4256","reject"
"BTC","30","100","30","2","13168","13164","7123","6041","4","54.1097","-1.6182","-117.2","0.5411","53.2574","9.4305","59.0352","-2.6772","72.3516","34","11","7","1","-4.0242","3.206","reject"
"BTC","30","100","35","2","10644","10642","5792","4850","2","54.4259","-1.0437","-61.1","0.5443","53.4782","9.1314","65.3462","-2.9777","58.4835","35","10","7","3","-3.4091","1.7704","reject"
"BTC","30","100","40","2","8650","8649","4737","3912","1","54.7693","-0.4193","-19.95","0.5477","53.7185","8.871","71.7837","-3.5136","47.5275","38","10","7","3","-2.9964","3.4305","reject"
"BTC","30","100","45","2","7141","7141","3929","3212","0","55.0203","0.0369","1.45","0.5502","53.8641","8.4848","77.9871","-4.0041","39.2363","34","10","7","3","-2.125","4.1504","reject"
"BTC","30","100","50","2","5951","5951","3273","2678","0","54.9992","-0.0015","-0.05","0.55","53.7323","7.713","84.0838","-4.5287","32.6978","28","9","7","3","-3.2606","3.8961","reject"
"BTC","30","100","55","2","5020","5020","2751","2269","0","54.8008","-0.3622","-10","0.548","53.4209","6.8029","89.9521","-5.1029","27.5824","20","9","7","3","-5.9949","1.649","reject"
"BTC","30","100","60","2","4233","4233","2321","1912","0","54.8311","-0.3071","-7.15","0.5483","53.3282","6.2864","95.9933","-5.012","23.2582","18","9","7","2","-6.8736","2.2853","reject"
"BTC","30","100","65","2","3599","3599","1970","1629","0","54.7374","-0.4774","-9.45","0.5474","53.107","5.6841","101.9016","-6.3709","19.7747","17","9","7","2","-8.1726","3.2785","reject"
"BTC","30","100","70","2","3064","3064","1670","1394","0","54.5039","-0.902","-15.2","0.545","52.7361","4.9861","107.9362","-7.4105","16.8352","17","9","7","3","-9.0909","2.2177","reject"
"BTC","30","100","75","2","2660","2660","1446","1214","0","54.3609","-1.162","-17","0.5436","52.4631","4.4983","113.3319","-8.0026","14.6154","17","9","7","2","-12.0235","1.6835","reject"
"BTC","30","100","80","2","2285","2285","1243","1042","0","54.3982","-1.0941","-13.75","0.544","52.3504","4.2049","119.2338","-8.1942","12.5549","24","9","7","3","-12.7273","1.489","reject"
"BTC","30","100","85","2","1983","1983","1073","910","0","54.1099","-1.6183","-17.65","0.5411","51.9108","3.6604","124.8326","-8.6727","10.8956","25","9","7","2","-19.1919","1.7428","reject"
"BTC","30","100","90","2","1689","1689","907","782","0","53.7004","-2.3629","-21.95","0.537","51.3167","3.0416","131.3442","-8.6133","9.2802","23","9","7","2","-20.7459","1.946","reject"
"BTC","30","100","95","2","1475","1475","789","686","0","53.4915","-2.7427","-22.25","0.5349","50.9403","2.6819","136.9922","-8.6126","8.1044","15","9","7","1","-20.4545","0.0654","reject"
"BTC","30","100","100","2","1303","1303","696","607","0","53.4152","-2.8815","-20.65","0.5342","50.7006","2.4656","142.2183","-8.8329","7.1593","16","9","7","1","-19.1919","5.0505","reject"
"BTC","30","90","0","1","52416","52276","26840","25436","140","51.3429","-6.6316","-1911.8","0.5134","50.9143","6.1407","22.3262","-0.5301","288","94","15","7","0","-8.4545","-5.3819","reject"
"BTC","30","90","5","2","41711","41650","21544","20106","61","51.7263","-5.9435","-1363.5","0.5173","51.2462","7.0461","27.424","-0.6731","229.1813","90","15","7","0","-7.8483","-3.7247","reject"
"BTC","30","90","10","2","32348","32322","16886","15436","26","52.2431","-5.0086","-891.1","0.5224","51.6983","8.0653","33.2129","-0.9182","177.7363","58","14","7","0","-6.595","-2.3728","reject"
"BTC","30","90","15","2","25052","25038","13215","11823","14","52.7798","-4.0345","-555.9","0.5278","52.161","8.7971","39.2787","-1.3104","137.6484","53","13","7","0","-5.9622","-0.9001","reject"
"BTC","30","90","20","2","19367","19359","10268","9091","8","53.0399","-3.5623","-379.45","0.5304","52.3364","8.4593","45.6955","-1.7885","106.4121","43","12","7","0","-5.2908","-0.602","reject"
"BTC","30","90","25","2","15320","15315","8199","7116","5","53.5357","-2.6614","-224.25","0.5354","52.745","8.7512","51.8694","-2.1984","84.1758","40","12","7","1","-5.018","4.7158","reject"
"BTC","30","90","30","2","12203","12200","6595","5605","3","54.0574","-1.7134","-115","0.5406","53.1719","8.963","58.117","-2.6285","67.0495","35","11","7","2","-5.0975","3.1281","reject"
"BTC","30","90","35","2","9786","9785","5353","4432","1","54.7062","-0.5342","-28.75","0.5471","53.7182","9.3106","64.4606","-2.9165","53.7692","39","10","7","2","-2.9023","4.2594","reject"
"BTC","30","90","40","2","7912","7911","4345","3566","1","54.9235","-0.139","-6.05","0.5492","53.8249","8.7583","70.8698","-3.7339","43.4725","34","10","7","3","-1.8107","3.4343","reject"
"BTC","30","90","45","2","6545","6545","3601","2944","0","55.0191","0.0347","1.25","0.5502","53.8113","8.121","76.8141","-4.1528","35.9615","30","10","7","4","-3.1472","4.5154","watch_only"
"BTC","30","90","50","2","5403","5403","2969","2434","0","54.951","-0.0892","-2.65","0.5495","53.6212","7.2784","83.0175","-4.341","29.6868","19","9","7","4","-3.426","2.2727","reject"
"BTC","30","90","55","2","4506","4506","2465","2041","0","54.7048","-0.5367","-13.3","0.547","53.248","6.3164","89.108","-4.9778","24.7582","19","9","7","2","-8.3751","1.4669","reject"
"BTC","30","90","60","2","3783","3783","2079","1704","0","54.9564","-0.0793","-1.65","0.5496","53.3667","6.097","95.1492","-6.3167","20.7857","18","9","7","4","-8.2251","2.9462","reject"
"BTC","30","90","65","2","3214","3214","1761","1453","0","54.7915","-0.379","-6.7","0.5479","53.0662","5.4329","100.9502","-6.5673","17.6593","16","9","7","3","-12.1553","2.3751","reject"
"BTC","30","90","70","2","2711","2711","1478","1233","0","54.5186","-0.8752","-13.05","0.5452","52.6391","4.7055","107.1836","-7.3938","14.8956","15","9","7","3","-9.0909","1.4944","reject"
"BTC","30","90","75","2","2347","2347","1280","1067","0","54.5377","-0.8405","-10.85","0.5454","52.5174","4.3967","112.5885","-8.2809","12.8956","23","9","7","3","-10.7438","2.8002","reject"
"BTC","30","90","80","2","2045","2045","1101","944","0","53.8386","-2.1116","-23.75","0.5384","51.6727","3.4718","117.7805","-8.1461","11.2363","26","9","7","2","-14.8936","1.0101","reject"
"BTC","30","90","85","2","1743","1743","949","794","0","54.4464","-1.0066","-9.65","0.5445","52.1011","3.7126","123.9178","-7.9352","9.5769","16","9","7","3","-16.0839","1.0101","reject"
"BTC","30","90","90","2","1489","1489","806","683","0","54.1303","-1.5813","-12.95","0.5413","51.5919","3.1876","130.1696","-6.934","8.1813","15","9","7","1","-23.7537","1.3621","reject"
"BTC","30","90","95","2","1284","1284","685","599","0","53.3489","-3.002","-21.2","0.5335","50.6142","2.4","136.1905","-7.2651","7.0549","14","9","7","1","-23.0769","1.0101","reject"
"BTC","30","90","100","2","1131","1131","601","530","0","53.1388","-3.384","-21.05","0.5314","50.2248","2.1112","141.428","-7.118","6.2143","18","9","7","2","-24.2424","6.0606","reject"
"BTC","30","80","0","1","52416","52276","26784","25492","140","51.2357","-6.8258","-1967.8","0.5124","50.8072","5.6508","21.0294","-0.4698","288","111","15","7","0","-8.5971","-5.5051","reject"
"BTC","30","80","5","2","40988","40935","21204","19731","53","51.7992","-5.8121","-1310.25","0.518","51.315","7.2804","26.205","-0.6102","225.2088","68","15","7","0","-7.9285","-3.5968","reject"
"BTC","30","80","10","2","31327","31303","16385","14918","24","52.3432","-4.8268","-831.65","0.5234","51.7897","8.2916","32.0004","-0.8578","172.1264","60","15","7","0","-6.693","-2.351","reject"
"BTC","30","80","15","2","23915","23901","12618","11283","14","52.7928","-4.0108","-527.55","0.5279","52.1595","8.6352","38.0828","-1.2694","131.4011","49","13","7","0","-5.9142","-2.0349","reject"
"BTC","30","80","20","2","18196","18187","9662","8525","9","53.1259","-3.4058","-340.85","0.5313","52.4","8.431","44.5847","-1.7421","99.978","40","12","7","0","-5.0367","-0.4132","reject"
"BTC","30","80","25","2","14186","14181","7614","6567","5","53.6916","-2.3781","-185.55","0.5369","52.87","8.7921","50.8592","-2.0789","77.9451","37","11","7","1","-5.0638","4.9103","reject"
"BTC","30","80","30","2","11211","11209","6078","5131","2","54.2243","-1.4101","-86.95","0.5422","53.3007","8.9447","57.0792","-2.5527","61.5989","36","11","7","2","-4.8461","3.4965","reject"
"BTC","30","80","35","2","8923","8922","4893","4029","1","54.842","-0.2873","-14.1","0.5484","53.8075","9.1471","63.4064","-3.2598","49.0275","35","10","7","3","-2.5271","5.6414","reject"
"BTC","30","80","40","2","7193","7193","3956","3237","0","54.9979","-0.0038","-0.15","0.55","53.8458","8.4776","69.6452","-3.6863","39.522","29","10","7","4","-2.8003","3.6451","reject"
"BTC","30","80","45","2","5866","5866","3240","2626","0","55.2335","0.4246","13.7","0.5523","53.958","8.0167","75.821","-4.2487","32.2308","17","10","7","4","-3.4091","2.9573","watch_only"
"BTC","30","80","50","2","4810","4810","2643","2167","0","54.948","-0.0945","-2.5","0.5495","53.5385","6.8633","82.0531","-4.7908","26.4286","16","9","7","4","-4.9587","1.7639","reject"
"BTC","30","80","55","2","3982","3982","2199","1783","0","55.2235","0.4064","8.9","0.5522","53.6747","6.5924","88.2263","-5.3579","21.8791","16","9","7","5","-8.2569","3.0582","watch_only"
"BTC","30","80","60","2","3344","3344","1844","1500","0","55.1435","0.261","4.8","0.5514","53.4529","5.9487","94.093","-5.6915","18.3736","18","9","7","3","-7.1567","3.1593","reject"
"BTC","30","80","65","2","2788","2788","1520","1268","0","54.5194","-0.8739","-13.4","0.5452","52.666","4.7726","100.3857","-6.8739","15.3187","19","9","7","3","-6.7599","1.862","reject"
"BTC","30","80","70","2","2368","2368","1294","1074","0","54.6453","-0.645","-8.4","0.5465","52.6342","4.521","106.2316","-7.741","13.011","19","9","7","3","-10.6858","2.6393","reject"
"BTC","30","80","75","2","2040","2040","1106","934","0","54.2157","-1.426","-16","0.5422","52.0478","3.8081","111.6655","-7.4967","11.2088","24","9","7","3","-15.1515","2.9767","reject"
"BTC","30","80","80","2","1757","1757","956","801","0","54.4109","-1.071","-10.35","0.5441","52.075","3.6978","117.1714","-6.0935","9.6538","21","9","7","3","-14.4385","2.537","reject"
"BTC","30","80","85","2","1484","1484","802","682","0","54.0431","-1.7398","-14.2","0.5404","51.5003","3.115","123.5525","-6.2607","8.1538","15","9","7","2","-21.2121","1.3308","reject"
"BTC","30","80","90","2","1285","1285","691","594","0","53.7743","-2.2285","-15.75","0.5377","51.0411","2.706","129.1697","-6.7825","7.0604","17","9","7","1","-28.5714","0.4016","reject"
"BTC","30","80","95","2","1118","1118","599","519","0","53.5778","-2.5858","-15.9","0.5358","50.6471","2.3926","134.6453","-5.0565","6.1429","13","9","7","2","-23.0769","2.5641","reject"
"BTC","30","80","100","2","970","970","524","446","0","54.0206","-1.7807","-9.5","0.5402","50.8745","2.5044","140.3289","-6.6173","5.3297","13","9","7","3","-33.8843","7.9545","reject"
"BTC","30","70","0","1","52416","52276","26802","25474","140","51.2702","-6.7634","-1949.8","0.5127","50.8416","5.8083","19.6593","-0.4096","288","103","15","7","0","-8.5767","-4.9611","reject"
"BTC","30","70","5","2","40223","40172","20808","19364","51","51.7973","-5.8158","-1286.6","0.518","51.3085","7.2045","24.8728","-0.5366","221.0055","77","15","7","0","-8.3627","-3.4211","reject"
"BTC","30","70","10","2","30191","30170","15828","14342","21","52.4627","-4.61","-765.5","0.5246","51.8989","8.5552","30.6774","-0.8176","165.8846","71","14","7","0","-6.8728","-2.2002","reject"
"BTC","30","70","15","2","22513","22504","11878","10626","9","52.7817","-4.0316","-499.2","0.5278","52.129","8.3459","36.9232","-1.2158","123.6978","53","12","7","0","-5.6631","-1.7738","reject"
"BTC","30","70","20","2","16966","16959","9048","7911","7","53.3522","-2.9948","-279.45","0.5335","52.6007","8.7309","43.3086","-1.6614","93.2198","42","11","7","1","-5.2207","2.0284","reject"
"BTC","30","70","25","2","13051","13047","6998","6049","4","53.6369","-2.4777","-177.85","0.5364","52.7802","8.3083","49.5766","-2.096","71.7088","35","11","7","1","-5.1877","2.0275","reject"
"BTC","30","70","30","2","10161","10159","5519","4640","2","54.3262","-1.2248","-68.45","0.5433","53.3561","8.7209","55.8926","-2.7004","55.8297","35","11","7","2","-3.3964","3.0096","reject"
"BTC","30","70","35","2","8032","8032","4395","3637","0","54.7186","-0.5116","-22.6","0.5472","53.628","8.4578","62.1294","-3.2383","44.1319","29","10","7","3","-2.7304","5.3065","reject"
"BTC","30","70","40","2","6407","6407","3539","2868","0","55.2365","0.4299","15.15","0.5524","54.0161","8.3829","68.4176","-3.7873","35.2033","20","10","7","5","-1.5794","3.8961","watch_only"
"BTC","30","70","45","2","5166","5166","2869","2297","0","55.5362","0.9749","27.7","0.5554","54.1775","7.9583","74.6805","-4.4008","28.3846","17","9","7","4","-4.1096","3.7368","watch_only"
"BTC","30","70","50","2","4193","4193","2308","1885","0","55.0441","0.0802","1.85","0.5504","53.5345","6.5325","81.0246","-4.6585","23.0385","18","9","7","4","-9.8679","3.8961","watch_only"
"BTC","30","70","55","2","3472","3472","1921","1551","0","55.3283","0.597","11.4","0.5533","53.6697","6.2793","86.9812","-5.4903","19.0769","16","9","7","5","-8.1134","2.9412","watch_only"
"BTC","30","70","60","2","2866","2866","1591","1275","0","55.5129","0.9326","14.7","0.5551","53.6873","5.9027","93.2386","-6.0252","15.7473","17","9","7","4","-12.5432","3.5941","watch_only"
"BTC","30","70","65","2","2408","2408","1316","1092","0","54.6512","-0.6342","-8.4","0.5465","52.6569","4.5648","99.1159","-6.2784","13.2308","17","9","7","3","-9.0909","3.321","reject"
"BTC","30","70","70","2","2032","2032","1110","922","0","54.626","-0.68","-7.6","0.5463","52.4546","4.1706","105.0153","-6.5057","11.1648","19","9","7","3","-11.1111","7.1107","reject"
"BTC","30","70","75","2","1736","1736","951","785","0","54.7811","-0.398","-3.8","0.5478","52.4318","3.9841","110.5957","-6.2104","9.5385","16","9","7","4","-14.1414","2.9573","reject"
"BTC","30","70","80","2","1465","1465","789","676","0","53.8567","-2.0788","-16.75","0.5386","51.2971","2.9523","116.7365","-7.3401","8.0495","16","9","7","3","-17.8886","1.2658","reject"
"BTC","30","70","85","2","1253","1253","670","583","0","53.4717","-2.7788","-19.15","0.5347","50.7034","2.4578","122.5605","-6.2253","6.8846","15","9","7","0","-24.7649","-0.0751","reject"
"BTC","30","70","90","2","1103","1103","597","506","0","54.1251","-1.5907","-9.65","0.5413","51.1751","2.74","127.3281","-5.3247","6.0604","16","9","7","3","-32.6599","2.5145","reject"
"BTC","30","70","95","2","956","956","513","443","0","53.6611","-2.4344","-12.8","0.5366","50.4917","2.264","132.6909","-6.4195","5.2527","16","9","7","3","-27.2727","10.1928","reject"
"BTC","30","70","100","2","810","810","428","382","0","52.8395","-3.9282","-17.5","0.5284","49.3964","1.6163","139.0586","-7.83","4.4505","18","9","6","1","-16.2411","3.6585","reject"
"BTC","30","60","0","1","52416","52276","26829","25447","140","51.3218","-6.6697","-1922.8","0.5132","50.8933","6.0445","18.2048","-0.3494","288","65","15","7","0","-8.6174","-4.0667","reject"
"BTC","30","60","5","2","39427","39383","20428","18955","44","51.8701","-5.6844","-1232.65","0.5187","51.3765","7.4225","23.3937","-0.481","216.6319","70","15","7","0","-8.0972","-2.7025","reject"
"BTC","30","60","10","2","28799","28784","15109","13675","15","52.491","-4.5595","-722.2","0.5249","51.9138","8.4523","29.2966","-0.7637","158.2363","70","15","7","1","-6.8165","0.0467","reject"
"BTC","30","60","15","2","21023","21014","11129","9885","9","52.9599","-3.7076","-428.7","0.5296","52.2846","8.5816","35.5676","-1.1578","115.511","44","12","7","1","-5.1634","0.4385","reject"
"BTC","30","60","20","2","15595","15590","8324","7266","5","53.3932","-2.9205","-250.5","0.5339","52.6094","8.4735","41.9064","-1.553","85.6868","42","11","7","1","-5.9905","0.5661","reject"
"BTC","30","60","25","2","11748","11746","6346","5400","2","54.0269","-1.769","-114.3","0.5403","53.1244","8.7286","48.3063","-2.0915","64.5495","35","11","7","2","-3.1963","1.4566","reject"
"BTC","30","60","30","2","9047","9046","4925","4121","1","54.444","-1.0109","-50.3","0.5444","53.416","8.4533","54.565","-2.5922","49.7088","27","10","7","3","-4.7715","2.1933","reject"
"BTC","30","60","35","2","7009","7009","3843","3166","0","54.8295","-0.31","-11.95","0.5483","53.6621","8.0865","61.0154","-3.4178","38.511","20","10","7","5","-3.3372","6.0606","reject"
"BTC","30","60","40","2","5541","5541","3083","2458","0","55.6398","1.1632","35.45","0.5564","54.3282","8.3963","67.2906","-3.8866","30.4451","19","10","7","6","-0.7851","4.4814","watch_only"
"BTC","30","60","45","2","4391","4391","2447","1944","0","55.7276","1.323","31.95","0.5573","54.2541","7.5908","73.8096","-4.299","24.1264","18","9","7","5","-4.6921","3.8961","watch_only"
"BTC","30","60","50","2","3549","3549","1977","1572","0","55.7058","1.2833","25.05","0.5571","54.0663","6.7983","80.0635","-4.7205","19.5","18","9","7","5","-14.0859","4.9323","watch_only"
"BTC","30","60","55","2","2920","2920","1641","1279","0","56.1986","2.1793","35","0.562","54.3921","6.6991","86.0165","-4.9061","16.044","16","9","7","5","-10.3362","5.7851","watch_only"
"BTC","30","60","60","2","2410","2410","1333","1077","0","55.3112","0.5658","7.5","0.5531","53.3193","5.2147","92.058","-5.5706","13.2418","15","9","7","4","-13.7134","4.3345","watch_only"
"BTC","30","60","65","2","1999","1999","1091","908","0","54.5773","-0.7686","-8.45","0.5458","52.3879","4.093","98.1469","-5.8104","10.9835","17","9","7","3","-15.4334","6.0606","reject"
"BTC","30","60","70","2","1668","1668","907","761","0","54.3765","-1.1336","-10.4","0.5438","51.9788","3.5748","104.2471","-6.9999","9.1648","17","9","7","3","-14.1414","5.0767","reject"
"BTC","30","60","75","2","1424","1424","772","652","0","54.2135","-1.43","-11.2","0.5421","51.6178","3.18","109.6764","-6.3422","7.8242","14","9","7","4","-23.7537","1.6746","reject"
"BTC","30","60","80","2","1231","1231","662","569","0","53.7774","-2.2229","-15.05","0.5378","50.9848","2.6507","114.7671","-5.8889","6.7637","15","9","7","3","-28.5714","1.4969","reject"
"BTC","30","60","85","2","1058","1058","568","490","0","53.6862","-2.3887","-13.9","0.5369","50.6736","2.398","120.0817","-4.7749","5.8132","14","9","7","2","-31.8182","3.5941","reject"
"BTC","30","60","90","2","907","907","476","431","0","52.4807","-4.5805","-22.85","0.5248","49.2271","1.4942","125.5353","-5.8813","4.9835","14","10","7","1","-30.7359","4.2781","reject"
"BTC","30","60","95","2","774","774","402","372","0","51.938","-5.5673","-23.7","0.5194","48.4172","1.0783","131.2386","-5.8103","4.2527","17","9","6","1","-15.2893","1.3986","reject"
"BTC","30","60","100","2","663","663","343","320","0","51.7345","-5.9372","-21.65","0.5173","47.9318","0.8932","136.8956","-8.9709","3.6429","20","8","6","2","-19.7166","12.5541","reject"
"BTC","30","50","0","1","52416","52276","26832","25444","140","51.3276","-6.6593","-1919.8","0.5133","50.899","6.0707","16.6241","-0.2892","288","67","15","7","0","-8.5156","-4.435","reject"
"BTC","30","50","5","2","38295","38256","19906","18350","39","52.0337","-5.3878","-1134.8","0.5203","51.5329","7.9554","21.8549","-0.4171","210.4121","53","14","7","0","-7.8237","-2.7614","reject"
"BTC","30","50","10","2","27146","27132","14284","12848","14","52.6463","-4.2772","-638.6","0.5265","52.0519","8.7179","27.7936","-0.7032","149.1538","60","14","7","1","-6.163","0.5205","reject"
"BTC","30","50","15","2","19242","19235","10177","9058","7","52.9088","-3.8009","-402.25","0.5291","52.2028","8.0683","34.1412","-1.058","105.7253","51","11","7","1","-6.346","1.8255","reject"
"BTC","30","50","20","2","13967","13964","7484","6480","3","53.595","-2.5541","-196.2","0.5359","52.7669","8.4963","40.4893","-1.5093","76.7418","52","11","7","2","-4.8879","1.7082","reject"
"BTC","30","50","25","2","10330","10329","5585","4744","1","54.0711","-1.6888","-95.95","0.5407","53.1087","8.275","46.8628","-1.9857","56.7582","39","11","7","1","-2.3307","0.3929","reject"
"BTC","30","50","30","2","7735","7734","4227","3507","1","54.6548","-0.6276","-26.7","0.5465","53.5432","8.1871","53.4191","-2.7232","42.5","19","10","7","3","-3.0828","1.4523","reject"
"BTC","30","50","35","2","5948","5948","3312","2636","0","55.6826","1.2411","40.6","0.5568","54.4169","8.7652","59.7552","-3.5825","32.6813","21","10","7","5","-2.2259","4.557","watch_only"
"BTC","30","50","40","2","4620","4620","2573","2047","0","55.6926","1.2593","32","0.5569","54.2561","7.7386","66.1783","-3.9134","25.3846","21","9","7","5","-2.439","5.5076","watch_only"
"BTC","30","50","45","2","3648","3648","2038","1610","0","55.8662","1.575","31.6","0.5587","54.2495","7.0862","72.5342","-4.018","20.044","18","9","7","5","-0.9498","3.6317","watch_only"
"BTC","30","50","50","2","2959","2959","1657","1302","0","55.9986","1.8157","29.55","0.56","54.2034","6.5261","78.4053","-4.3608","16.2582","19","9","7","4","-7.8456","5.419","watch_only"
"BTC","30","50","55","2","2381","2381","1318","1063","0","55.3549","0.6453","8.45","0.5535","53.351","5.2259","84.7126","-4.3797","13.0824","16","9","7","4","-19.8767","6.5044","watch_only"
"BTC","30","50","60","2","1964","1964","1093","871","0","55.6517","1.185","12.8","0.5565","53.4456","5.0094","90.5219","-5.1069","10.7912","16","8","7","4","-22.0779","6.6116","watch_only"
"BTC","30","50","65","2","1619","1619","892","727","0","55.0957","0.1741","1.55","0.551","52.6636","4.1007","96.5349","-5.9976","8.8956","16","8","7","4","-14.4385","8.0369","watch_only"
"BTC","30","50","70","2","1369","1369","739","630","0","53.981","-1.8527","-13.95","0.5398","51.3333","2.9459","101.8376","-6.3072","7.522","21","8","7","2","-25.9259","11.0217","reject"
"BTC","30","50","75","2","1146","1146","610","536","0","53.2286","-3.2207","-20.3","0.5323","50.3338","2.1859","107.5714","-4.6846","6.2967","20","10","7","2","-25.9259","4.7431","reject"
"BTC","30","50","80","2","971","971","516","455","0","53.1411","-3.3798","-18.05","0.5314","49.9961","1.9576","112.9931","-5.3213","5.3352","19","10","7","2","-24.2424","6.4935","reject"
"BTC","30","50","85","2","817","817","426","391","0","52.142","-5.1964","-23.35","0.5214","48.7145","1.2245","118.7496","-6.5315","4.489","13","9","6","0","-13.7359","-0.1673","reject"
"BTC","30","50","90","2","699","699","365","334","0","52.2175","-5.0592","-19.45","0.5222","48.5124","1.1725","124.0625","-6.6545","3.8407","13","9","6","0","-11.4219","-0.7682","reject"
"BTC","30","50","95","2","584","584","304","280","0","52.0548","-5.3549","-17.2","0.5205","48.0028","0.9931","130.3335","-10.022","3.2088","12","7","5","1","-11.1111","3.8961","reject"
"BTC","30","50","100","2","504","504","260","244","0","51.5873","-6.2049","-17.2","0.5159","47.2287","0.7127","135.5218","-11.2119","2.7692","15","7","5","2","-17.8886","1.3986","reject"
"BTC","30","40","0","1","52416","52276","26880","25396","140","51.4194","-6.4928","-1871.8","0.5142","50.9909","6.4906","14.8917","-0.2291","288","65","15","7","0","-7.9454","-4.5402","reject"
"BTC","30","40","5","2","36909","36877","19154","17723","32","51.9402","-5.5584","-1128.35","0.5194","51.4301","7.4518","20.1343","-0.3464","202.7967","56","15","7","0","-7.7048","-2.1698","reject"
