"sample_number","sample_utc","asset","market_slug","market_id","market_start_utc","market_end_utc","seconds_to_start","seconds_from_start","seconds_to_end","outcome","token_id","best_bid","best_bid_size","best_ask","best_ask_size","spread","bid_levels","ask_levels","top5_bid_size","top5_ask_size","total_bid_size","total_ask_size","book_timestamp","book_market","binance_price","start_reference_price","move_from_start_bps","error"
"2","2026-06-18T18:00:38.6342190+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-38.634","38.634","261.366","Up","54440108909645803563712017609209311553790634574167288046576126967603211899968","0.6","30.7","0.61","257.22","0.01","60","39","569.36","1317.32","12397.41","14976.01","1781805639979","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1680.25000000","1679.79000000","2.7384375427880866060638530000",""
"2","2026-06-18T18:00:38.6342190+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-38.634","38.634","261.366","Down","110358233053529115025378425927539828974870137637838800989881295649187961418248","0.39","371.75","0.4","19.4","0.01","39","60","1460.55","751.8","15471.99","12591.15","1781805640206","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1680.25000000","1679.79000000","2.7384375427880866060638530000",""
"2","2026-06-18T18:00:38.6342190+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-38.634","38.634","261.366","Up","69551560445088382754714827577620718235813378023082728222424940352395440970822","0.58","324.66","0.59","745.88","0.01","58","41","3168.43","5014.03","46996.98","50655.92","1781805640425","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62629.02000000","62631.60000000","-0.411932634644492556473090000",""
"2","2026-06-18T18:00:38.6342190+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-38.634","38.634","261.366","Down","20195300913110956058442138189418940832885706023824964145401620330744384196382","0.41","1140.61","0.42","324.66","0.01","41","58","5011.10","3498.43","50628.68","47118.58","1781805640546","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62629.02000000","62631.60000000","-0.411932634644492556473090000",""
"2","2026-06-18T18:00:38.6342190+00:00","ETH","eth-updown-5m-1781805900","2584884","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","261.366","-261.366","561.366","Up","87638470687256180789625872353959436232072330222476306766552913512268745202636","0.51","20.05","0.52","50.66","0.01","51","48","340.27","907.44","24024.36","23949.90","1781805638670","0xc4848f78d533e55544fdde0ded280ad7ca5126882d67812d9248377570186e23","1680.25000000",,,""
"2","2026-06-18T18:00:38.6342190+00:00","ETH","eth-updown-5m-1781805900","2584884","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","261.366","-261.366","561.366","Down","6433665683337383870393395622078943490078528184181542297078329973561292970114","0.48","50.66","0.49","20.05","0.01","48","51","907.44","340.27","23949.90","24024.36","1781805638670","0xc4848f78d533e55544fdde0ded280ad7ca5126882d67812d9248377570186e23","1680.25000000",,,""
"2","2026-06-18T18:00:38.6342190+00:00","BTC","btc-updown-5m-1781805900","2584885","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","261.366","-261.366","561.366","Up","84992519852971935377829666695110129200269350761576584997248599646134881919776","0.5","1313.25","0.51","540.23","0.01","50","49","2175.83","3219.46","43364.52","47288.46","1781805639012","0x8506535a52f6b682f53f20d77739545978544028b27e4ab3c2609a3b21b32096","62629.02000000",,,""
"2","2026-06-18T18:00:38.6342190+00:00","BTC","btc-updown-5m-1781805900","2584885","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","261.366","-261.366","561.366","Down","42465430903139473100546293101713411666359504294071645838614940811631751292310","0.49","540.23","0.5","1313.25","0.01","49","50","3219.46","2175.83","47288.46","43364.52","1781805639012","0x8506535a52f6b682f53f20d77739545978544028b27e4ab3c2609a3b21b32096","62629.02000000",,,""
"2","2026-06-18T18:00:38.6342190+00:00","SOL","sol-updown-5m-1781805900","2584886","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","261.366","-261.366","561.366","Up","17918595972159669296704757368041046382807284320771970511236606858231649587146","0.51","35.05","0.52","15.27","0.01","51","48","134.27","514.46","11512.90","11526.39","1781805629847","0x6fe6c50e9739f3ec9f319c15d99b69bf1a986466f2ad035b006f6343b0fe7078","68.66000000",,,""
"2","2026-06-18T18:00:38.6342190+00:00","SOL","sol-updown-5m-1781805900","2584886","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","261.366","-261.366","561.366","Down","19093975118609871406874996908570798158581047681193006965676263914632124416327","0.48","15.27","0.49","35.05","0.01","48","51","514.46","134.27","11526.39","11512.90","1781805629847","0x6fe6c50e9739f3ec9f319c15d99b69bf1a986466f2ad035b006f6343b0fe7078","68.66000000",,,""
"3","2026-06-18T18:01:12.1506192+00:00","BTC","btc-updown-5m-1781805300","2584774","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-372.151","372.151","-72.151","Up","100366993284555439229136263731142874057115468471011666953870421192847222766172",,,"0.01","895702.09",,"0","74","0","901382.14","0","1168830.22","1781805662645","0xa29dcb1f54b9d4e75465fcab657a4928c3952dad4b4828bcd9944e11f2b1d070","62630.00000000","62631.60000000","-0.2554620990043364691305990000",""
"3","2026-06-18T18:01:12.1506192+00:00","BTC","btc-updown-5m-1781805300","2584774","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-372.151","372.151","-72.151","Down","30945358799682125975622752445436537816479585992099959750063279707586060979279","0.99","895702.09",,,,"74","0","901382.14","0","1168830.22","0","1781805662645","0xa29dcb1f54b9d4e75465fcab657a4928c3952dad4b4828bcd9944e11f2b1d070","62630.00000000","62631.60000000","-0.2554620990043364691305990000",""
"3","2026-06-18T18:01:12.1506192+00:00","ETH","eth-updown-5m-1781805300","2584775","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-372.151","372.151","-72.151","Up","84464230807213236425016885238522598164473602253759355671732117397567158540848",,,"0.01","563871.2",,"0","41","0","567941.86","0","750440.11","1781805673520","0x87d522cbec7d7e644ec5485f60d464a56e7495b8797d51a2e9bb26d96d7c7f93","1679.86000000","1679.79000000","0.4167187565112305704879780000",""
"3","2026-06-18T18:01:12.1506192+00:00","ETH","eth-updown-5m-1781805300","2584775","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-372.151","372.151","-72.151","Down","36868621506353927085332735174569787095878720872195622300005980530115725386975","0.99","563871.2",,,,"41","0","567941.86","0","750440.11","0","1781805673520","0x87d522cbec7d7e644ec5485f60d464a56e7495b8797d51a2e9bb26d96d7c7f93","1679.86000000","1679.79000000","0.4167187565112305704879780000",""
"3","2026-06-18T18:01:12.1506192+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-372.151","372.151","-72.151","Up","43590587833960170489458633973229110190958133890499213708362021339678110080916",,,"0.01","466848.77",,"0","36","0","472964.77","0","651060.77","1781805660367","0xa2a7fbb7f3fed9031df9d75228fbf4bfddbc4e8cc4f1fb9015ee7afa5a8bfcef","68.64000000","68.66000000","-2.9129041654529565977279350000",""
"3","2026-06-18T18:01:12.1506192+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-372.151","372.151","-72.151","Down","64729861947531231910320495939117410106727761033132301855694367299130238199956","0.99","466848.77",,,,"36","0","472964.77","0","651060.77","0","1781805660367","0xa2a7fbb7f3fed9031df9d75228fbf4bfddbc4e8cc4f1fb9015ee7afa5a8bfcef","68.64000000","68.66000000","-2.9129041654529565977279350000",""
"3","2026-06-18T18:01:12.1506192+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-72.151","72.151","227.849","Up","92887202688210559890269037787373548518364039356424906092889842946664474809719","0.56","12","0.57","43.23","0.0099999999999999","56","43","91.72","295.62","8230.28","5534.08","1781805674299","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.64000000","68.66000000","-2.9129041654529565977279350000",""
"3","2026-06-18T18:01:12.1506192+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-72.151","72.151","227.849","Down","42158671632333916299715271514496933316667556269910783091936524939668698929488","0.43","52.63","0.44","47","0.01","43","56","225.02","112.92","5462.78","8256.48","1781805674467","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.64000000","68.66000000","-2.9129041654529565977279350000",""
"3","2026-06-18T18:01:12.1506192+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-72.151","72.151","227.849","Up","54440108909645803563712017609209311553790634574167288046576126967603211899968","0.58","289.49","0.59","70.43","0.01","58","41","1734.65","875.18","19813.75","17958.80","1781805674603","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1679.86000000","1679.79000000","0.4167187565112305704879780000",""
"3","2026-06-18T18:01:12.1506192+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-72.151","72.151","227.849","Down","110358233053529115025378425927539828974870137637838800989881295649187961418248","0.41","70.43","0.42","290.17","0.01","41","58","875.18","1732.93","17952.50","19807.03","1781805674736","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1679.86000000","1679.79000000","0.4167187565112305704879780000",""
"3","2026-06-18T18:01:12.1506192+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-72.151","72.151","227.849","Up","69551560445088382754714827577620718235813378023082728222424940352395440970822","0.63","487.2","0.64","807.56","0.01","63","36","5041.73","4312.06","60588.30","51706.86","1781805674872","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62630.00000000","62631.60000000","-0.2554620990043364691305990000",""
"3","2026-06-18T18:01:12.1506192+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-72.151","72.151","227.849","Down","20195300913110956058442138189418940832885706023824964145401620330744384196382","0.36","851.6","0.37","439.2","0.01","36","63","4376.10","4993.73","51765.90","61035.30","1781805675000","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62630.00000000","62631.60000000","-0.2554620990043364691305990000",""
"3","2026-06-18T18:01:12.1506192+00:00","ETH","eth-updown-5m-1781805900","2584884","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","227.849","-227.849","527.849","Up","87638470687256180789625872353959436232072330222476306766552913512268745202636","0.51","95.05","0.52","50.66","0.01","51","48","295.20","1161.44","25530.55","25522.91","1781805674172","0xc4848f78d533e55544fdde0ded280ad7ca5126882d67812d9248377570186e23","1679.86000000",,,""
"3","2026-06-18T18:01:12.1506192+00:00","ETH","eth-updown-5m-1781805900","2584884","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","227.849","-227.849","527.849","Down","6433665683337383870393395622078943490078528184181542297078329973561292970114","0.48","50.66","0.49","95.05","0.01","48","51","1161.44","295.20","25522.91","25530.55","1781805674172","0xc4848f78d533e55544fdde0ded280ad7ca5126882d67812d9248377570186e23","1679.86000000",,,""
"3","2026-06-18T18:01:12.1506192+00:00","BTC","btc-updown-5m-1781805900","2584885","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","227.849","-227.849","527.849","Up","84992519852971935377829666695110129200269350761576584997248599646134881919776","0.5","1300.25","0.51","459.34","0.01","50","49","2157.76","3203.50","45152.54","49033.59","1781805672117","0x8506535a52f6b682f53f20d77739545978544028b27e4ab3c2609a3b21b32096","62630.00000000",,,""
"3","2026-06-18T18:01:12.1506192+00:00","BTC","btc-updown-5m-1781805900","2584885","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","227.849","-227.849","527.849","Down","42465430903139473100546293101713411666359504294071645838614940811631751292310","0.49","459.34","0.5","1300.25","0.01","49","50","3203.50","2157.76","49033.59","45152.54","1781805672117","0x8506535a52f6b682f53f20d77739545978544028b27e4ab3c2609a3b21b32096","62630.00000000",,,""
"3","2026-06-18T18:01:12.1506192+00:00","SOL","sol-updown-5m-1781805900","2584886","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","227.849","-227.849","527.849","Up","17918595972159669296704757368041046382807284320771970511236606858231649587146","0.51","35.05","0.52","10.2","0.01","50","48","168.55","608.39","12949.16","12988.89","1781805672155","0x6fe6c50e9739f3ec9f319c15d99b69bf1a986466f2ad035b006f6343b0fe7078","68.64000000",,,""
"3","2026-06-18T18:01:12.1506192+00:00","SOL","sol-updown-5m-1781805900","2584886","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","227.849","-227.849","527.849","Down","19093975118609871406874996908570798158581047681193006965676263914632124416327","0.48","10.2","0.49","35.05","0.01","48","50","608.39","168.55","12988.89","12949.16","1781805672155","0x6fe6c50e9739f3ec9f319c15d99b69bf1a986466f2ad035b006f6343b0fe7078","68.64000000",,,""
"4","2026-06-18T18:01:46.7054402+00:00","BTC","btc-updown-5m-1781805300","2584774","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-406.705","406.705","-106.705","Up","100366993284555439229136263731142874057115468471011666953870421192847222766172",,,"0.001","330715.6",,"0","77","0","1226255.04","0","1497839.12","1781805695200","0xa29dcb1f54b9d4e75465fcab657a4928c3952dad4b4828bcd9944e11f2b1d070","62600.01000000","62631.60000000","-5.0437798172168681623972560000",""
"4","2026-06-18T18:01:46.7054402+00:00","BTC","btc-updown-5m-1781805300","2584774","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-406.705","406.705","-106.705","Down","30945358799682125975622752445436537816479585992099959750063279707586060979279","0.999","330715.6",,,,"77","0","1226255.04","0","1497839.12","0","1781805695200","0xa29dcb1f54b9d4e75465fcab657a4928c3952dad4b4828bcd9944e11f2b1d070","62600.01000000","62631.60000000","-5.0437798172168681623972560000",""
"4","2026-06-18T18:01:46.7054402+00:00","ETH","eth-updown-5m-1781805300","2584775","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-406.705","406.705","-106.705","Up","84464230807213236425016885238522598164473602253759355671732117397567158540848",,,"0.001","234859.45",,"0","44","0","796678.28","0","983301.79","1781805707000","0x87d522cbec7d7e644ec5485f60d464a56e7495b8797d51a2e9bb26d96d7c7f93","1679.11000000","1679.79000000","-4.0481250632519541133117830000",""
"4","2026-06-18T18:01:46.7054402+00:00","ETH","eth-updown-5m-1781805300","2584775","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-406.705","406.705","-106.705","Down","36868621506353927085332735174569787095878720872195622300005980530115725386975","0.999","234859.45",,,,"44","0","796678.28","0","983301.79","0","1781805707000","0x87d522cbec7d7e644ec5485f60d464a56e7495b8797d51a2e9bb26d96d7c7f93","1679.11000000","1679.79000000","-4.0481250632519541133117830000",""
"4","2026-06-18T18:01:46.7054402+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-406.705","406.705","-106.705","Up","43590587833960170489458633973229110190958133890499213708362021339678110080916",,,"0.001","173406.52",,"0","39","0","641366.49","0","823581.49","1781805692024","0xa2a7fbb7f3fed9031df9d75228fbf4bfddbc4e8cc4f1fb9015ee7afa5a8bfcef","68.50000000","68.66000000","-23.303233323623652781823478000",""
"4","2026-06-18T18:01:46.7054402+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-406.705","406.705","-106.705","Down","64729861947531231910320495939117410106727761033132301855694367299130238199956","0.999","173406.52",,,,"39","0","641366.49","0","823581.49","0","1781805692024","0xa2a7fbb7f3fed9031df9d75228fbf4bfddbc4e8cc4f1fb9015ee7afa5a8bfcef","68.50000000","68.66000000","-23.303233323623652781823478000",""
"4","2026-06-18T18:01:46.7054402+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-106.705","106.705","193.295","Up","92887202688210559890269037787373548518364039356424906092889842946664474809719","0.12","81.78","0.13","492.72","0.01","12","86","516.77","723.29","2919.12","6856.72","1781805708537","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.50000000","68.66000000","-23.303233323623652781823478000",""
"4","2026-06-18T18:01:46.7054402+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-106.705","106.705","193.295","Down","42158671632333916299715271514496933316667556269910783091936524939668698929488","0.87","525.75","0.88","81.78","0.01","86","12","756.32","529.77","6791.65","2952.12","1781805708720","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.50000000","68.66000000","-23.303233323623652781823478000",""
"4","2026-06-18T18:01:46.7054402+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-106.705","106.705","193.295","Up","54440108909645803563712017609209311553790634574167288046576126967603211899968","0.38","280.58","0.39","6.45","0.01","38","61","1482.14","819.20","16273.55","19021.52","1781805708826","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1679.11000000","1679.79000000","-4.0481250632519541133117830000",""
"4","2026-06-18T18:01:46.7054402+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-106.705","106.705","193.295","Down","110358233053529115025378425927539828974870137637838800989881295649187961418248","0.6","22.91","0.62","280.58","0.02","60","38","1083.95","1482.14","19020.67","16283.55","1781805709069","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1679.11000000","1679.79000000","-4.0481250632519541133117830000",""
"4","2026-06-18T18:01:46.7054402+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-106.705","106.705","193.295","Up","69551560445088382754714827577620718235813378023082728222424940352395440970822","0.43","237.5","0.44","1680.58","0.01","43","56","3264.73","7847.26","52000.89","61533.73","1781805709218","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62600.01000000","62631.60000000","-5.0437798172168681623972560000",""
"4","2026-06-18T18:01:46.7054402+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-106.705","106.705","193.295","Down","20195300913110956058442138189418940832885706023824964145401620330744384196382","0.56","572.82","0.57","1190.26","0.0099999999999999","56","43","4254.64","4559.34","57431.17","50706.63","1781805709507","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62600.01000000","62631.60000000","-5.0437798172168681623972560000",""
"4","2026-06-18T18:01:46.7054402+00:00","ETH","eth-updown-5m-1781805900","2584884","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","193.295","-193.295","493.295","Up","87638470687256180789625872353959436232072330222476306766552913512268745202636","0.51","95.05","0.52","10.66","0.01","51","48","295.20","1041.44","21674.62","21751.98","1781805707826","0xc4848f78d533e55544fdde0ded280ad7ca5126882d67812d9248377570186e23","1679.11000000",,,""
"4","2026-06-18T18:01:46.7054402+00:00","ETH","eth-updown-5m-1781805900","2584884","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","193.295","-193.295","493.295","Down","6433665683337383870393395622078943490078528184181542297078329973561292970114","0.48","10.66","0.49","95.05","0.01","48","51","1041.44","295.20","21751.98","21674.62","1781805707826","0xc4848f78d533e55544fdde0ded280ad7ca5126882d67812d9248377570186e23","1679.11000000",,,""
"4","2026-06-18T18:01:46.7054402+00:00","BTC","btc-updown-5m-1781805900","2584885","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","193.295","-193.295","493.295","Up","84992519852971935377829666695110129200269350761576584997248599646134881919776","0.5","1300.25","0.51","457.45","0.01","50","49","2062.76","2456.61","40502.04","44571.35","1781805708606","0x8506535a52f6b682f53f20d77739545978544028b27e4ab3c2609a3b21b32096","62600.01000000",,,""
"4","2026-06-18T18:01:46.7054402+00:00","BTC","btc-updown-5m-1781805900","2584885","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","193.295","-193.295","493.295","Down","42465430903139473100546293101713411666359504294071645838614940811631751292310","0.49","457.45","0.5","1300.25","0.01","49","50","2456.61","2062.76","44571.35","40502.04","1781805708606","0x8506535a52f6b682f53f20d77739545978544028b27e4ab3c2609a3b21b32096","62600.01000000",,,""
"4","2026-06-18T18:01:46.7054402+00:00","SOL","sol-updown-5m-1781805900","2584886","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","193.295","-193.295","493.295","Up","17918595972159669296704757368041046382807284320771970511236606858231649587146","0.51","35.05","0.52","18.2","0.01","50","48","148.55","656.39","11081.16","11082.65","1781805709358","0x6fe6c50e9739f3ec9f319c15d99b69bf1a986466f2ad035b006f6343b0fe7078","68.50000000",,,""
"4","2026-06-18T18:01:46.7054402+00:00","SOL","sol-updown-5m-1781805900","2584886","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","193.295","-193.295","493.295","Down","19093975118609871406874996908570798158581047681193006965676263914632124416327","0.48","18.2","0.49","35.05","0.01","48","50","656.39","148.55","11082.65","11081.16","1781805709358","0x6fe6c50e9739f3ec9f319c15d99b69bf1a986466f2ad035b006f6343b0fe7078","68.50000000",,,""
"5","2026-06-18T18:02:21.1136942+00:00","BTC","btc-updown-5m-1781805300","2584774","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-441.114","441.114","-141.114","Up","100366993284555439229136263731142874057115468471011666953870421192847222766172",,,"0.001","330715.6",,"0","77","0","1225789.22","0","1497253.30","1781805741000","0xa29dcb1f54b9d4e75465fcab657a4928c3952dad4b4828bcd9944e11f2b1d070","62644.72000000","62631.60000000","2.0947892118355590468709090000",""
"5","2026-06-18T18:02:21.1136942+00:00","BTC","btc-updown-5m-1781805300","2584774","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-441.114","441.114","-141.114","Down","30945358799682125975622752445436537816479585992099959750063279707586060979279","0.999","330715.6",,,,"77","0","1225789.22","0","1497253.30","0","1781805741000","0xa29dcb1f54b9d4e75465fcab657a4928c3952dad4b4828bcd9944e11f2b1d070","62644.72000000","62631.60000000","2.0947892118355590468709090000",""
"5","2026-06-18T18:02:21.1136942+00:00","ETH","eth-updown-5m-1781805300","2584775","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-441.114","441.114","-141.114","Up","84464230807213236425016885238522598164473602253759355671732117397567158540848",,,"0.001","234859.45",,"0","43","0","796172.46","0","982785.97","1781805741000","0x87d522cbec7d7e644ec5485f60d464a56e7495b8797d51a2e9bb26d96d7c7f93","1681.20000000","1679.79000000","8.393906381154787205543550000",""
"5","2026-06-18T18:02:21.1136942+00:00","ETH","eth-updown-5m-1781805300","2584775","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-441.114","441.114","-141.114","Down","36868621506353927085332735174569787095878720872195622300005980530115725386975","0.999","234859.45",,,,"43","0","796172.46","0","982785.97","0","1781805741000","0x87d522cbec7d7e644ec5485f60d464a56e7495b8797d51a2e9bb26d96d7c7f93","1681.20000000","1679.79000000","8.393906381154787205543550000",""
"5","2026-06-18T18:02:21.1136942+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-441.114","441.114","-141.114","Up","43590587833960170489458633973229110190958133890499213708362021339678110080916",,,"0.001","173406.52",,"0","39","0","640985.67","0","823200.67","1781805721000","0xa2a7fbb7f3fed9031df9d75228fbf4bfddbc4e8cc4f1fb9015ee7afa5a8bfcef","68.57000000","68.66000000","-13.108068744538304689775706000",""
"5","2026-06-18T18:02:21.1136942+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-441.114","441.114","-141.114","Down","64729861947531231910320495939117410106727761033132301855694367299130238199956","0.999","173406.52",,,,"39","0","640985.67","0","823200.67","0","1781805721000","0xa2a7fbb7f3fed9031df9d75228fbf4bfddbc4e8cc4f1fb9015ee7afa5a8bfcef","68.57000000","68.66000000","-13.108068744538304689775706000",""
"5","2026-06-18T18:02:21.1136942+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-141.114","141.114","158.886","Up","92887202688210559890269037787373548518364039356424906092889842946664474809719","0.27","125.12","0.28","17.6","0.01","27","72","459.30","111.60","3468.81","5951.42","1781805742257","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.57000000","68.66000000","-13.108068744538304689775706000",""
"5","2026-06-18T18:02:21.1136942+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-141.114","141.114","158.886","Down","42158671632333916299715271514496933316667556269910783091936524939668698929488","0.72","54.83","0.73","18.4","0.01","72","27","148.47","137.86","5998.79","3047.37","1781805742589","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.57000000","68.66000000","-13.108068744538304689775706000",""
"5","2026-06-18T18:02:21.1136942+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-141.114","141.114","158.886","Up","54440108909645803563712017609209311553790634574167288046576126967603211899968","0.71","5.79","0.72","69","0.01","71","28","192.79","1346.93","15775.91","12401.96","1781805742744","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1681.20000000","1679.79000000","8.393906381154787205543550000",""
"5","2026-06-18T18:02:21.1136942+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-141.114","141.114","158.886","Down","110358233053529115025378425927539828974870137637838800989881295649187961418248","0.29","239.92","0.3","15.39","0.01","29","70","1514.68","345.39","13992.41","15856.93","1781805742898","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1681.20000000","1679.79000000","8.393906381154787205543550000",""
