asset,market_id,condition_id,market_slug,market_start_utc,market_end_utc,sampled_at_utc,seconds_from_start,seconds_to_close,binance_price_usd,binance_start_price_usd,reference_move_usd,reference_move_bps,up_asset_id,up_best_bid,up_best_ask,up_mid,up_price_proxy,up_price_proxy_kind,up_book_source,up_book_age_ms,down_asset_id,down_best_bid,down_best_ask,down_mid,down_price_proxy,down_price_proxy_kind,down_book_source,down_book_age_ms,diagnostics_json
BTC,2207365,0x53973e6e41675dca29425fdb5b39eca47b3d149c7da21a03804cb71e4e908f0e,btc-updown-5m-1778392800,2026-05-10 09:00:00+03,2026-05-10 09:05:00+03,2026-05-10 09:04:41.956639+03,281.957,18.04336020,80720.08000000,80700.77000000,19.31000000,2.39279006,75094929765334052928264412310544365585575430200435135195941599909798599123183,0.90000000,0.97000000,0.93500000,0.93500000,mid,websocket_cache,1193.89710000,99168158606022956188013871737507428024663647716026633118102906263674544628040,0.03000000,0.04000000,0.03500000,0.03500000,mid,websocket_cache,1072.06300000,"{""btc_source"": ""BinanceTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""up_book_source"": ""websocket_cache"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""websocket_cache"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
BTC,2207365,0x53973e6e41675dca29425fdb5b39eca47b3d149c7da21a03804cb71e4e908f0e,btc-updown-5m-1778392800,2026-05-10 09:00:00+03,2026-05-10 09:05:00+03,2026-05-10 09:04:47.144209+03,287.144,12.85579100,80720.09000000,80700.77000000,19.32000000,2.39402920,75094929765334052928264412310544365585575430200435135195941599909798599123183,0.97000000,0.99000000,0.98000000,0.98000000,mid,websocket_cache,21.49740000,99168158606022956188013871737507428024663647716026633118102906263674544628040,0.01000000,0.02000000,0.01500000,0.01500000,mid,websocket_cache,1452.29870000,"{""btc_source"": ""BinanceTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""up_book_source"": ""websocket_cache"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""websocket_cache"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
BTC,2207365,0x53973e6e41675dca29425fdb5b39eca47b3d149c7da21a03804cb71e4e908f0e,btc-updown-5m-1778392800,2026-05-10 09:00:00+03,2026-05-10 09:05:00+03,2026-05-10 09:04:52.320237+03,292.320,7.67976210,80720.08000000,80700.77000000,19.31000000,2.39279006,75094929765334052928264412310544365585575430200435135195941599909798599123183,0.98000000,0.99000000,0.98500000,0.98500000,mid,websocket_cache,307.36130000,99168158606022956188013871737507428024663647716026633118102906263674544628040,,0.01000000,,0.01000000,ask_only,websocket_cache,242.63200000,"{""btc_source"": ""BinanceTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""up_book_source"": ""websocket_cache"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""websocket_cache"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
BTC,2207365,0x53973e6e41675dca29425fdb5b39eca47b3d149c7da21a03804cb71e4e908f0e,btc-updown-5m-1778392800,2026-05-10 09:00:00+03,2026-05-10 09:05:00+03,2026-05-10 09:04:57.493605+03,297.494,2.50639430,80720.08000000,80700.77000000,19.31000000,2.39279006,75094929765334052928264412310544365585575430200435135195941599909798599123183,0.99000000,,,0.99000000,bid_only,websocket_cache,1002.67600000,99168158606022956188013871737507428024663647716026633118102906263674544628040,,0.01000000,,0.01000000,ask_only,websocket_cache,941.10920000,"{""btc_source"": ""BinanceTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""up_book_source"": ""websocket_cache"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""websocket_cache"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:50:02.56502+03,2.565,297.43497970,2328.22000000,2328.22000000,0.00000000,0.00000000,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.49000000,0.50000000,0.49500000,0.49500000,mid,clob_rest,790.75230000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.50000000,0.51000000,0.50500000,0.50500000,mid,clob_rest,740.08910000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:50:08.594035+03,8.594,291.40596410,2328.01000000,2328.22000000,-0.21000000,-0.90197662,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.46000000,0.47000000,0.46500000,0.46500000,mid,clob_rest,719.01000000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.52000000,0.54000000,0.53000000,0.53000000,mid,clob_rest,727.50570000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:50:14.39761+03,14.398,285.60238990,2328.01000000,2328.22000000,-0.21000000,-0.90197662,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.46000000,0.47000000,0.46500000,0.46500000,mid,clob_rest,735.90940000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.53000000,0.54000000,0.53500000,0.53500000,mid,clob_rest,732.88350000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:50:20.127266+03,20.127,279.87273360,2328.01000000,2328.22000000,-0.21000000,-0.90197662,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.46000000,0.47000000,0.46500000,0.46500000,mid,clob_rest,747.08100000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.53000000,0.54000000,0.53500000,0.53500000,mid,clob_rest,716.92950000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:50:25.735309+03,25.735,274.26469070,2328.01000000,2328.22000000,-0.21000000,-0.90197662,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.36000000,0.46000000,0.41000000,0.41000000,mid,clob_rest,714.98880000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.54000000,0.64000000,0.59000000,0.59000000,mid,clob_rest,760.54700000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:50:31.732216+03,31.732,268.26778310,2328.00000000,2328.22000000,-0.22000000,-0.94492788,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.36000000,0.38000000,0.37000000,0.37000000,mid,clob_rest,757.79210000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.62000000,0.64000000,0.63000000,0.63000000,mid,clob_rest,710.18380000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:50:37.471669+03,37.472,262.52833100,2328.00000000,2328.22000000,-0.22000000,-0.94492788,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.35000000,0.36000000,0.35500000,0.35500000,mid,clob_rest,804.03360000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.64000000,0.65000000,0.64500000,0.64500000,mid,clob_rest,918.90660000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:50:43.198331+03,43.198,256.80166850,2327.41000000,2328.22000000,-0.81000000,-3.47905267,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.19000000,0.20000000,0.19500000,0.19500000,mid,clob_rest,747.80990000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.80000000,0.83000000,0.81500000,0.81500000,mid,clob_rest,706.05330000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:50:49.059626+03,49.060,250.94037360,2327.42000000,2328.22000000,-0.80000000,-3.43610140,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.19000000,0.20000000,0.19500000,0.19500000,mid,clob_rest,837.67530000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.80000000,0.81000000,0.80500000,0.80500000,mid,clob_rest,932.24630000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:50:54.92699+03,54.927,245.07300990,2327.41000000,2328.22000000,-0.81000000,-3.47905267,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.14000000,0.15000000,0.14500000,0.14500000,mid,clob_rest,783.21220000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.85000000,0.86000000,0.85500000,0.85500000,mid,clob_rest,715.43920000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:51:00.980248+03,60.980,239.01975160,2327.42000000,2328.22000000,-0.80000000,-3.43610140,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.20000000,0.21000000,0.20500000,0.20500000,mid,clob_rest,760.26420000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.79000000,0.80000000,0.79500000,0.79500000,mid,clob_rest,857.60240000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:51:06.895801+03,66.896,233.10419860,2327.41000000,2328.22000000,-0.81000000,-3.47905267,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.17000000,0.18000000,0.17500000,0.17500000,mid,clob_rest,764.55670000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.82000000,0.83000000,0.82500000,0.82500000,mid,clob_rest,771.74410000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:51:12.769586+03,72.770,227.23041370,2327.42000000,2328.22000000,-0.80000000,-3.43610140,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.17000000,0.18000000,0.17500000,0.17500000,mid,clob_rest,814.21040000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.82000000,0.83000000,0.82500000,0.82500000,mid,clob_rest,752.60880000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:51:44.409403+03,104.409,195.59059700,2327.08000000,2328.22000000,-1.14000000,-4.89644449,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.08000000,0.09000000,0.08500000,0.08500000,mid,clob_rest,739.37200000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.91000000,0.92000000,0.91500000,0.91500000,mid,clob_rest,773.68910000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:51:50.208139+03,110.208,189.79186070,2327.08000000,2328.22000000,-1.14000000,-4.89644449,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.07000000,0.08000000,0.07500000,0.07500000,mid,clob_rest,727.25240000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.92000000,0.93000000,0.92500000,0.92500000,mid,clob_rest,731.99140000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2206783,0x72bc77f3ea704df36a153a9f98f3d9c29cd66546edaf4f1809b807e11434b4d8,eth-updown-5m-1778392200,2026-05-10 08:50:00+03,2026-05-10 08:55:00+03,2026-05-10 08:51:56.151563+03,116.152,183.84843670,2326.94000000,2328.22000000,-1.28000000,-5.49776224,91664489375378173982928179385490775532878195249709261684133175539825655509121,0.07000000,0.08000000,0.07500000,0.07500000,mid,clob_rest,740.69970000,58959181355386610042721708355512034034299170935952597935851773361943746892325,0.92000000,0.93000000,0.92500000,0.92500000,mid,clob_rest,726.94890000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
