asset,strategy_name,diff_group,threshold,target_outcome,signal_markets,max_abs_diff_seen,instant_bets,instant_wins,instant_losses,instant_win_rate,instant_pnl_per_1usd,instant_roi_pct,instant_avg_entry_price,instant_price_above_cap,instant_missing_entry_price,instant_unsettled,strong_bets,strong_wins,strong_losses,strong_win_rate,strong_pnl_per_1usd,strong_roi_pct,strong_avg_entry_price,strong_price_above_cap,strong_missing_entry_price,strong_unsettled,binance_bets,binance_wins,binance_losses,binance_win_rate,binance_pnl_per_1usd,binance_roi_pct,binance_avg_entry_price,binance_price_above_cap,binance_missing_entry_price,binance_unsettled
"SOL","SOL Up or Down 5m Up 6 Diff Instant","Up",6,"Down",258,17,237,111,126,46.83544304,-17.04181958,-7.19064117,0.50890295,9,0,12,246,118,128,47.96747967,-10,-4.06504065,0.5,0,0,12,250,122,128,48.8,-6,-2.4,0.5,0,0,8
"SOL","SOL Up or Down 5m Up 7 Diff Instant","Up",7,"Down",195,17,181,82,99,45.3038674,-20.66473064,-11.41697825,0.51049724,5,0,9,186,86,100,46.23655914,-14,-7.52688172,0.5,0,0,9,189,89,100,47.08994709,-11,-5.82010582,0.5,0,0,6
"SOL","SOL Up or Down 5m Up 8 Diff Instant","Up",8,"Down",145,17,134,61,73,45.52238806,-15.75110361,-11.75455493,0.51544776,5,0,6,139,65,74,46.76258993,-9,-6.47482014,0.5,0,0,6,143,66,77,46.15384615,-11,-7.69230769,0.5,0,0,2
"SOL","SOL Up or Down 5m Up 9 Diff Instant","Up",9,"Down",110,17,100,43,57,43,-16.55231565,-16.55231565,0.5157,5,0,5,105,47,58,44.76190476,-11,-10.47619048,0.5,0,0,5,109,48,61,44.03669725,-13,-11.9266055,0.5,0,0,1
"SOL","SOL Up or Down 5m Up 10 Diff Instant","Up",10,"Down",88,17,81,34,47,41.97530864,-15.12826036,-18.67686465,0.5162963,3,0,4,84,36,48,42.85714286,-12,-14.28571429,0.5,0,0,4,87,37,50,42.52873563,-13,-14.94252874,0.5,0,0,1
"SOL","SOL Up or Down 5m Up 15 Diff Instant","Up",15,"Down",14,17,11,4,7,36.36363636,-1.80327783,-16.39343484,0.49454545,1,0,2,12,5,7,41.66666667,-2,-16.66666667,0.5,0,0,2,14,6,8,42.85714286,-2,-14.28571429,0.5,0,0,0
"SOL","SOL Up or Down 5m Up 20 Diff Instant","Up",20,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 25 Diff Instant","Up",25,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 30 Diff Instant","Up",30,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 35 Diff Instant","Up",35,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 40 Diff Instant","Up",40,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 45 Diff Instant","Up",45,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 50 Diff Instant","Up",50,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 55 Diff Instant","Up",55,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 60 Diff Instant","Up",60,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 65 Diff Instant","Up",65,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 70 Diff Instant","Up",70,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 75 Diff Instant","Up",75,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 80 Diff Instant","Up",80,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 85 Diff Instant","Up",85,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 90 Diff Instant","Up",90,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 95 Diff Instant","Up",95,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 100 Diff Instant","Up",100,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 105 Diff Instant","Up",105,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 110 Diff Instant","Up",110,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 115 Diff Instant","Up",115,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 120 Diff Instant","Up",120,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 125 Diff Instant","Up",125,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 130 Diff Instant","Up",130,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 135 Diff Instant","Up",135,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 140 Diff Instant","Up",140,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 145 Diff Instant","Up",145,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
"SOL","SOL Up or Down 5m Up 150 Diff Instant","Up",150,"Down",0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,0,0,0
